image_path,label
./dataset/nhcd\consonants\11\016_01.jpg,ट
./dataset/nhcd\consonants\11\016_02.jpg,ट
./dataset/nhcd\consonants\11\018_01.jpg,ट
./dataset/nhcd\consonants\11\018_02.jpg,ट
./dataset/nhcd\consonants\11\019_01.jpg,ट
./dataset/nhcd\consonants\11\019_02.jpg,ट
./dataset/nhcd\consonants\11\020_01.jpg,ट
./dataset/nhcd\consonants\11\020_02.jpg,ट
./dataset/nhcd\consonants\11\022_01.jpg,ट
./dataset/nhcd\consonants\11\022_02.jpg,ट
./dataset/nhcd\consonants\11\024_01.jpg,ट
./dataset/nhcd\consonants\11\024_02.jpg,ट
./dataset/nhcd\consonants\11\025_01.jpg,ट
./dataset/nhcd\consonants\11\025_02.jpg,ट
./dataset/nhcd\consonants\11\027_01.jpg,ट
./dataset/nhcd\consonants\11\027_02.jpg,ट
./dataset/nhcd\consonants\11\028_01.jpg,ट
./dataset/nhcd\consonants\11\028_02.jpg,ट
./dataset/nhcd\consonants\11\030_02.jpg,ट
./dataset/nhcd\consonants\11\032_01.jpg,ट
./dataset/nhcd\consonants\11\032_02.jpg,ट
./dataset/nhcd\consonants\11\033_01.jpg,ट
./dataset/nhcd\consonants\11\033_02.jpg,ट
./dataset/nhcd\consonants\11\034_01.jpg,ट
./dataset/nhcd\consonants\11\034_02.jpg,ट
./dataset/nhcd\consonants\11\035_01.jpg,ट
./dataset/nhcd\consonants\11\036_02.jpg,ट
./dataset/nhcd\consonants\11\037_01.jpg,ट
./dataset/nhcd\consonants\11\037_02.jpg,ट
./dataset/nhcd\consonants\11\038_01.jpg,ट
./dataset/nhcd\consonants\11\038_02.jpg,ट
./dataset/nhcd\consonants\11\039_01.jpg,ट
./dataset/nhcd\consonants\11\039_02.jpg,ट
./dataset/nhcd\consonants\11\040_01.jpg,ट
./dataset/nhcd\consonants\11\041_02.jpg,ट
./dataset/nhcd\consonants\11\042_01.jpg,ट
./dataset/nhcd\consonants\11\042_02.jpg,ट
./dataset/nhcd\consonants\11\043_01.jpg,ट
./dataset/nhcd\consonants\11\043_02.jpg,ट
./dataset/nhcd\consonants\11\044_01.jpg,ट
./dataset/nhcd\consonants\11\044_02.jpg,ट
./dataset/nhcd\consonants\11\045_01.jpg,ट
./dataset/nhcd\consonants\11\047_02.jpg,ट
./dataset/nhcd\consonants\12\001_01.jpg,ठ
./dataset/nhcd\consonants\12\001_02.jpg,ठ
./dataset/nhcd\consonants\12\002_01.jpg,ठ
./dataset/nhcd\consonants\12\002_02.jpg,ठ
./dataset/nhcd\consonants\12\004_01.jpg,ठ
./dataset/nhcd\consonants\12\004_02.jpg,ठ
./dataset/nhcd\consonants\12\005_01.jpg,ठ
./dataset/nhcd\consonants\12\006_02.jpg,ठ
./dataset/nhcd\consonants\12\007_01.jpg,ठ
./dataset/nhcd\consonants\12\007_02.jpg,ठ
./dataset/nhcd\consonants\12\008_01.jpg,ठ
./dataset/nhcd\consonants\12\008_02.jpg,ठ
./dataset/nhcd\consonants\12\010_01.jpg,ठ
./dataset/nhcd\consonants\12\010_02.jpg,ठ
./dataset/nhcd\consonants\12\011_01.jpg,ठ
./dataset/nhcd\consonants\12\012_02.jpg,ठ
./dataset/nhcd\consonants\12\013_01.jpg,ठ
./dataset/nhcd\consonants\12\013_02.jpg,ठ
./dataset/nhcd\consonants\12\014_01.jpg,ठ
./dataset/nhcd\consonants\12\014_02.jpg,ठ
./dataset/nhcd\consonants\12\015_01.jpg,ठ
./dataset/nhcd\consonants\12\015_02.jpg,ठ
./dataset/nhcd\consonants\12\016_01.jpg,ठ
./dataset/nhcd\consonants\12\017_02.jpg,ठ
./dataset/nhcd\consonants\12\018_01.jpg,ठ
./dataset/nhcd\consonants\12\018_02.jpg,ठ
./dataset/nhcd\consonants\12\019_01.jpg,ठ
./dataset/nhcd\consonants\12\019_02.jpg,ठ
./dataset/nhcd\consonants\12\020_01.jpg,ठ
./dataset/nhcd\consonants\12\020_02.jpg,ठ
./dataset/nhcd\consonants\12\022_01.jpg,ठ
./dataset/nhcd\consonants\12\023_02.jpg,ठ
./dataset/nhcd\consonants\12\024_01.jpg,ठ
./dataset/nhcd\consonants\12\024_02.jpg,ठ
./dataset/nhcd\consonants\12\025_01.jpg,ठ
./dataset/nhcd\consonants\12\025_02.jpg,ठ
./dataset/nhcd\consonants\12\027_01.jpg,ठ
./dataset/nhcd\consonants\12\027_02.jpg,ठ
./dataset/nhcd\consonants\12\028_01.jpg,ठ
./dataset/nhcd\consonants\12\030_01.jpg,ठ
./dataset/nhcd\consonants\12\030_02.jpg,ठ
./dataset/nhcd\consonants\12\032_01.jpg,ठ
./dataset/nhcd\consonants\12\032_02.jpg,ठ
./dataset/nhcd\consonants\12\033_01.jpg,ठ
./dataset/nhcd\consonants\12\033_02.jpg,ठ
./dataset/nhcd\consonants\12\034_01.jpg,ठ
./dataset/nhcd\consonants\12\034_02.jpg,ठ
./dataset/nhcd\consonants\12\036_01.jpg,ठ
./dataset/nhcd\consonants\12\036_02.jpg,ठ
./dataset/nhcd\consonants\12\037_01.jpg,ठ
./dataset/nhcd\consonants\12\037_02.jpg,ठ
./dataset/nhcd\consonants\12\038_01.jpg,ठ
./dataset/nhcd\consonants\12\038_02.jpg,ठ
./dataset/nhcd\consonants\12\039_01.jpg,ठ
./dataset/nhcd\consonants\12\039_02.jpg,ठ
./dataset/nhcd\consonants\12\041_01.jpg,ठ
./dataset/nhcd\consonants\12\041_02.jpg,ठ
./dataset/nhcd\consonants\12\042_01.jpg,ठ
./dataset/nhcd\consonants\12\042_02.jpg,ठ
./dataset/nhcd\consonants\12\043_01.jpg,ठ
./dataset/nhcd\consonants\12\043_02.jpg,ठ
./dataset/nhcd\consonants\12\044_01.jpg,ठ
./dataset/nhcd\consonants\12\044_02.jpg,ठ
./dataset/nhcd\consonants\12\047_01.jpg,ठ
./dataset/nhcd\consonants\12\047_02.jpg,ठ
./dataset/nhcd\consonants\13\001_01.jpg,ड
./dataset/nhcd\consonants\13\001_02.jpg,ड
./dataset/nhcd\consonants\13\002_01.jpg,ड
./dataset/nhcd\consonants\13\002_02.jpg,ड
./dataset/nhcd\consonants\13\004_01.jpg,ड
./dataset/nhcd\consonants\13\004_02.jpg,ड
./dataset/nhcd\consonants\13\006_01.jpg,ड
./dataset/nhcd\consonants\13\006_02.jpg,ड
./dataset/nhcd\consonants\13\007_01.jpg,ड
./dataset/nhcd\consonants\13\007_02.jpg,ड
./dataset/nhcd\consonants\13\008_01.jpg,ड
./dataset/nhcd\consonants\13\008_02.jpg,ड
./dataset/nhcd\consonants\13\010_01.jpg,ड
./dataset/nhcd\consonants\13\010_02.jpg,ड
./dataset/nhcd\consonants\13\012_01.jpg,ड
./dataset/nhcd\consonants\13\012_02.jpg,ड
./dataset/nhcd\consonants\13\013_01.jpg,ड
./dataset/nhcd\consonants\13\013_02.jpg,ड
./dataset/nhcd\consonants\13\014_01.jpg,ड
./dataset/nhcd\consonants\13\014_02.jpg,ड
./dataset/nhcd\consonants\13\015_01.jpg,ड
./dataset/nhcd\consonants\13\015_02.jpg,ड
./dataset/nhcd\consonants\13\017_01.jpg,ड
./dataset/nhcd\consonants\13\017_02.jpg,ड
./dataset/nhcd\consonants\13\018_01.jpg,ड
./dataset/nhcd\consonants\13\018_02.jpg,ड
./dataset/nhcd\consonants\13\019_01.jpg,ड
./dataset/nhcd\consonants\13\019_02.jpg,ड
./dataset/nhcd\consonants\13\020_01.jpg,ड
./dataset/nhcd\consonants\13\020_02.jpg,ड
./dataset/nhcd\consonants\13\023_01.jpg,ड
./dataset/nhcd\consonants\13\023_02.jpg,ड
./dataset/nhcd\consonants\13\024_01.jpg,ड
./dataset/nhcd\consonants\13\024_02.jpg,ड
./dataset/nhcd\consonants\13\025_01.jpg,ड
./dataset/nhcd\consonants\13\025_02.jpg,ड
./dataset/nhcd\consonants\13\027_01.jpg,ड
./dataset/nhcd\consonants\13\027_02.jpg,ड
./dataset/nhcd\consonants\13\029_01.jpg,ड
./dataset/nhcd\consonants\13\030_01.jpg,ड
./dataset/nhcd\consonants\13\030_02.jpg,ड
./dataset/nhcd\consonants\13\032_01.jpg,ड
./dataset/nhcd\consonants\13\032_02.jpg,ड
./dataset/nhcd\consonants\13\033_01.jpg,ड
./dataset/nhcd\consonants\13\033_02.jpg,ड
./dataset/nhcd\consonants\13\034_01.jpg,ड
./dataset/nhcd\consonants\13\035_02.jpg,ड
./dataset/nhcd\consonants\13\036_01.jpg,ड
./dataset/nhcd\consonants\13\036_02.jpg,ड
./dataset/nhcd\consonants\13\037_01.jpg,ड
./dataset/nhcd\consonants\13\037_02.jpg,ड
./dataset/nhcd\consonants\13\038_01.jpg,ड
./dataset/nhcd\consonants\13\038_02.jpg,ड
./dataset/nhcd\consonants\13\039_01.jpg,ड
./dataset/nhcd\consonants\13\040_02.jpg,ड
./dataset/nhcd\consonants\13\041_01.jpg,ड
./dataset/nhcd\consonants\13\041_02.jpg,ड
./dataset/nhcd\consonants\13\042_01.jpg,ड
./dataset/nhcd\consonants\13\042_02.jpg,ड
./dataset/nhcd\consonants\13\043_01.jpg,ड
./dataset/nhcd\consonants\13\043_02.jpg,ड
./dataset/nhcd\consonants\13\044_01.jpg,ड
./dataset/nhcd\consonants\13\045_02.jpg,ड
./dataset/nhcd\consonants\13\047_01.jpg,ड
./dataset/nhcd\consonants\13\047_02.jpg,ड
./dataset/nhcd\consonants\14\001_01.jpg,ढ
./dataset/nhcd\consonants\14\001_02.jpg,ढ
./dataset/nhcd\consonants\14\002_01.jpg,ढ
./dataset/nhcd\consonants\14\002_02.jpg,ढ
./dataset/nhcd\consonants\14\004_01.jpg,ढ
./dataset/nhcd\consonants\14\005_02.jpg,ढ
./dataset/nhcd\consonants\14\006_01.jpg,ढ
./dataset/nhcd\consonants\14\006_02.jpg,ढ
./dataset/nhcd\consonants\14\007_01.jpg,ढ
./dataset/nhcd\consonants\14\007_02.jpg,ढ
./dataset/nhcd\consonants\14\008_01.jpg,ढ
./dataset/nhcd\consonants\14\008_02.jpg,ढ
./dataset/nhcd\consonants\14\010_01.jpg,ढ
./dataset/nhcd\consonants\14\011_02.jpg,ढ
./dataset/nhcd\consonants\14\012_01.jpg,ढ
./dataset/nhcd\consonants\14\012_02.jpg,ढ
./dataset/nhcd\consonants\14\013_01.jpg,ढ
./dataset/nhcd\consonants\14\013_02.jpg,ढ
./dataset/nhcd\consonants\14\014_01.jpg,ढ
./dataset/nhcd\consonants\14\014_02.jpg,ढ
./dataset/nhcd\consonants\14\015_01.jpg,ढ
./dataset/nhcd\consonants\14\016_02.jpg,ढ
./dataset/nhcd\consonants\14\017_01.jpg,ढ
./dataset/nhcd\consonants\14\017_02.jpg,ढ
./dataset/nhcd\consonants\14\018_01.jpg,ढ
./dataset/nhcd\consonants\14\018_02.jpg,ढ
./dataset/nhcd\consonants\14\019_01.jpg,ढ
./dataset/nhcd\consonants\14\019_02.jpg,ढ
./dataset/nhcd\consonants\14\020_01.jpg,ढ
./dataset/nhcd\consonants\14\022_02.jpg,ढ
./dataset/nhcd\consonants\14\023_01.jpg,ढ
./dataset/nhcd\consonants\14\023_02.jpg,ढ
./dataset/nhcd\consonants\14\024_01.jpg,ढ
./dataset/nhcd\consonants\14\024_02.jpg,ढ
./dataset/nhcd\consonants\14\025_01.jpg,ढ
./dataset/nhcd\consonants\14\025_02.jpg,ढ
./dataset/nhcd\consonants\14\027_01.jpg,ढ
./dataset/nhcd\consonants\14\028_02.jpg,ढ
./dataset/nhcd\consonants\14\029_01.jpg,ढ
./dataset/nhcd\consonants\14\030_01.jpg,ढ
./dataset/nhcd\consonants\14\030_02.jpg,ढ
./dataset/nhcd\consonants\14\032_01.jpg,ढ
./dataset/nhcd\consonants\14\032_02.jpg,ढ
./dataset/nhcd\consonants\14\033_01.jpg,ढ
./dataset/nhcd\consonants\14\033_02.jpg,ढ
./dataset/nhcd\consonants\14\035_01.jpg,ढ
./dataset/nhcd\consonants\14\035_02.jpg,ढ
./dataset/nhcd\consonants\14\036_01.jpg,ढ
./dataset/nhcd\consonants\14\036_02.jpg,ढ
./dataset/nhcd\consonants\14\037_01.jpg,ढ
./dataset/nhcd\consonants\14\037_02.jpg,ढ
./dataset/nhcd\consonants\14\038_01.jpg,ढ
./dataset/nhcd\consonants\14\038_02.jpg,ढ
./dataset/nhcd\consonants\14\040_01.jpg,ढ
./dataset/nhcd\consonants\14\040_02.jpg,ढ
./dataset/nhcd\consonants\14\041_01.jpg,ढ
./dataset/nhcd\consonants\14\041_02.jpg,ढ
./dataset/nhcd\consonants\14\042_01.jpg,ढ
./dataset/nhcd\consonants\14\042_02.jpg,ढ
./dataset/nhcd\consonants\14\043_01.jpg,ढ
./dataset/nhcd\consonants\14\043_02.jpg,ढ
./dataset/nhcd\consonants\14\045_01.jpg,ढ
./dataset/nhcd\consonants\14\045_02.jpg,ढ
./dataset/nhcd\consonants\14\047_01.jpg,ढ
./dataset/nhcd\consonants\14\047_02.jpg,ढ
./dataset/nhcd\consonants\15\001_01.jpg,ण
./dataset/nhcd\consonants\15\001_02.jpg,ण
./dataset/nhcd\consonants\15\002_01.jpg,ण
./dataset/nhcd\consonants\15\002_02.jpg,ण
./dataset/nhcd\consonants\15\005_01.jpg,ण
./dataset/nhcd\consonants\15\005_02.jpg,ण
./dataset/nhcd\consonants\15\006_01.jpg,ण
./dataset/nhcd\consonants\15\006_02.jpg,ण
./dataset/nhcd\consonants\15\007_01.jpg,ण
./dataset/nhcd\consonants\15\007_02.jpg,ण
./dataset/nhcd\consonants\15\008_01.jpg,ण
./dataset/nhcd\consonants\15\008_02.jpg,ण
./dataset/nhcd\consonants\15\011_01.jpg,ण
./dataset/nhcd\consonants\15\011_02.jpg,ण
./dataset/nhcd\consonants\15\012_01.jpg,ण
./dataset/nhcd\consonants\15\012_02.jpg,ण
./dataset/nhcd\consonants\15\013_01.jpg,ण
./dataset/nhcd\consonants\15\013_02.jpg,ण
./dataset/nhcd\consonants\15\014_01.jpg,ण
./dataset/nhcd\consonants\15\014_02.jpg,ण
./dataset/nhcd\consonants\15\016_01.jpg,ण
./dataset/nhcd\consonants\15\016_02.jpg,ण
./dataset/nhcd\consonants\15\017_01.jpg,ण
./dataset/nhcd\consonants\15\017_02.jpg,ण
./dataset/nhcd\consonants\15\018_01.jpg,ण
./dataset/nhcd\consonants\15\018_02.jpg,ण
./dataset/nhcd\consonants\15\019_01.jpg,ण
./dataset/nhcd\consonants\15\019_02.jpg,ण
./dataset/nhcd\consonants\15\022_01.jpg,ण
./dataset/nhcd\consonants\15\022_02.jpg,ण
./dataset/nhcd\consonants\15\023_01.jpg,ण
./dataset/nhcd\consonants\15\023_02.jpg,ण
./dataset/nhcd\consonants\15\024_01.jpg,ण
./dataset/nhcd\consonants\15\024_02.jpg,ण
./dataset/nhcd\consonants\15\025_01.jpg,ण
./dataset/nhcd\consonants\15\025_02.jpg,ण
./dataset/nhcd\consonants\15\028_01.jpg,ण
./dataset/nhcd\consonants\15\028_02.jpg,ण
./dataset/nhcd\consonants\15\029_01.jpg,ण
./dataset/nhcd\consonants\15\030_01.jpg,ण
./dataset/nhcd\consonants\15\030_02.jpg,ण
./dataset/nhcd\consonants\15\032_01.jpg,ण
./dataset/nhcd\consonants\15\032_02.jpg,ण
./dataset/nhcd\consonants\15\033_01.jpg,ण
./dataset/nhcd\consonants\15\034_02.jpg,ण
./dataset/nhcd\consonants\15\035_01.jpg,ण
./dataset/nhcd\consonants\15\035_02.jpg,ण
./dataset/nhcd\consonants\15\036_01.jpg,ण
./dataset/nhcd\consonants\15\036_02.jpg,ण
./dataset/nhcd\consonants\15\037_01.jpg,ण
./dataset/nhcd\consonants\15\037_02.jpg,ण
./dataset/nhcd\consonants\15\038_01.jpg,ण
./dataset/nhcd\consonants\15\039_02.jpg,ण
./dataset/nhcd\consonants\15\040_01.jpg,ण
./dataset/nhcd\consonants\15\040_02.jpg,ण
./dataset/nhcd\consonants\15\041_01.jpg,ण
./dataset/nhcd\consonants\15\041_02.jpg,ण
./dataset/nhcd\consonants\15\042_01.jpg,ण
./dataset/nhcd\consonants\15\042_02.jpg,ण
./dataset/nhcd\consonants\15\043_01.jpg,ण
./dataset/nhcd\consonants\15\044_02.jpg,ण
./dataset/nhcd\consonants\15\045_01.jpg,ण
./dataset/nhcd\consonants\15\045_02.jpg,ण
./dataset/nhcd\consonants\15\047_01.jpg,ण
./dataset/nhcd\consonants\15\047_02.jpg,ण
./dataset/nhcd\consonants\16\001_01.jpg,त
./dataset/nhcd\consonants\16\001_02.jpg,त
./dataset/nhcd\consonants\16\002_01.jpg,त
./dataset/nhcd\consonants\16\004_02.jpg,त
./dataset/nhcd\consonants\16\005_01.jpg,त
./dataset/nhcd\consonants\16\005_02.jpg,त
./dataset/nhcd\consonants\16\006_01.jpg,त
./dataset/nhcd\consonants\16\006_02.jpg,त
./dataset/nhcd\consonants\16\007_01.jpg,त
./dataset/nhcd\consonants\16\007_02.jpg,त
./dataset/nhcd\consonants\16\008_01.jpg,त
./dataset/nhcd\consonants\16\010_02.jpg,त
./dataset/nhcd\consonants\16\011_01.jpg,त
./dataset/nhcd\consonants\16\011_02.jpg,त
./dataset/nhcd\consonants\16\012_01.jpg,त
./dataset/nhcd\consonants\16\012_02.jpg,त
./dataset/nhcd\consonants\16\013_01.jpg,त
./dataset/nhcd\consonants\16\013_02.jpg,त
./dataset/nhcd\consonants\16\014_01.jpg,त
./dataset/nhcd\consonants\16\015_02.jpg,त
./dataset/nhcd\consonants\16\016_01.jpg,त
./dataset/nhcd\consonants\16\016_02.jpg,त
./dataset/nhcd\consonants\16\017_01.jpg,त
./dataset/nhcd\consonants\16\017_02.jpg,त
./dataset/nhcd\consonants\16\018_01.jpg,त
./dataset/nhcd\consonants\16\018_02.jpg,त
./dataset/nhcd\consonants\16\019_01.jpg,त
./dataset/nhcd\consonants\16\020_02.jpg,त
./dataset/nhcd\consonants\16\022_01.jpg,त
./dataset/nhcd\consonants\16\022_02.jpg,त
./dataset/nhcd\consonants\16\023_01.jpg,त
./dataset/nhcd\consonants\16\023_02.jpg,त
./dataset/nhcd\consonants\16\024_01.jpg,त
./dataset/nhcd\consonants\16\024_02.jpg,त
./dataset/nhcd\consonants\16\025_01.jpg,त
./dataset/nhcd\consonants\16\027_02.jpg,त
./dataset/nhcd\consonants\16\028_01.jpg,त
./dataset/nhcd\consonants\16\028_02.jpg,त
./dataset/nhcd\consonants\16\029_01.jpg,त
./dataset/nhcd\consonants\16\030_01.jpg,त
./dataset/nhcd\consonants\16\030_02.jpg,त
./dataset/nhcd\consonants\16\032_01.jpg,त
./dataset/nhcd\consonants\16\032_02.jpg,त
./dataset/nhcd\consonants\16\034_01.jpg,त
./dataset/nhcd\consonants\16\034_02.jpg,त
./dataset/nhcd\consonants\16\035_01.jpg,त
./dataset/nhcd\consonants\16\035_02.jpg,त
./dataset/nhcd\consonants\16\036_01.jpg,त
./dataset/nhcd\consonants\16\036_02.jpg,त
./dataset/nhcd\consonants\16\037_01.jpg,त
./dataset/nhcd\consonants\16\037_02.jpg,त
./dataset/nhcd\consonants\16\039_01.jpg,त
./dataset/nhcd\consonants\16\039_02.jpg,त
./dataset/nhcd\consonants\16\040_01.jpg,त
./dataset/nhcd\consonants\16\040_02.jpg,त
./dataset/nhcd\consonants\16\041_01.jpg,त
./dataset/nhcd\consonants\16\041_02.jpg,त
./dataset/nhcd\consonants\16\042_01.jpg,त
./dataset/nhcd\consonants\16\042_02.jpg,त
./dataset/nhcd\consonants\16\044_01.jpg,त
./dataset/nhcd\consonants\16\044_02.jpg,त
./dataset/nhcd\consonants\16\045_01.jpg,त
./dataset/nhcd\consonants\16\045_02.jpg,त
./dataset/nhcd\consonants\16\047_01.jpg,त
./dataset/nhcd\consonants\16\047_02.jpg,त
./dataset/nhcd\consonants\17\001_01.jpg,थ
./dataset/nhcd\consonants\17\001_02.jpg,थ
./dataset/nhcd\consonants\17\004_01.jpg,थ
./dataset/nhcd\consonants\17\004_02.jpg,थ
./dataset/nhcd\consonants\17\005_01.jpg,थ
./dataset/nhcd\consonants\17\005_02.jpg,थ
./dataset/nhcd\consonants\17\006_01.jpg,थ
./dataset/nhcd\consonants\17\006_02.jpg,थ
./dataset/nhcd\consonants\17\007_01.jpg,थ
./dataset/nhcd\consonants\17\007_02.jpg,थ
./dataset/nhcd\consonants\17\010_01.jpg,थ
./dataset/nhcd\consonants\17\010_02.jpg,थ
./dataset/nhcd\consonants\17\011_01.jpg,थ
./dataset/nhcd\consonants\17\011_02.jpg,थ
./dataset/nhcd\consonants\17\012_01.jpg,थ
./dataset/nhcd\consonants\17\012_02.jpg,थ
./dataset/nhcd\consonants\17\013_01.jpg,थ
./dataset/nhcd\consonants\17\013_02.jpg,थ
./dataset/nhcd\consonants\17\015_01.jpg,थ
./dataset/nhcd\consonants\17\015_02.jpg,थ
./dataset/nhcd\consonants\17\016_01.jpg,थ
./dataset/nhcd\consonants\17\016_02.jpg,थ
./dataset/nhcd\consonants\17\017_01.jpg,थ
./dataset/nhcd\consonants\17\017_02.jpg,थ
./dataset/nhcd\consonants\17\018_01.jpg,थ
./dataset/nhcd\consonants\17\018_02.jpg,थ
./dataset/nhcd\consonants\17\020_01.jpg,थ
./dataset/nhcd\consonants\17\020_02.jpg,थ
./dataset/nhcd\consonants\17\022_01.jpg,थ
./dataset/nhcd\consonants\17\022_02.jpg,थ
./dataset/nhcd\consonants\17\023_01.jpg,थ
./dataset/nhcd\consonants\17\023_02.jpg,थ
./dataset/nhcd\consonants\17\024_01.jpg,थ
./dataset/nhcd\consonants\17\024_02.jpg,थ
./dataset/nhcd\consonants\17\027_01.jpg,थ
./dataset/nhcd\consonants\17\027_02.jpg,थ
./dataset/nhcd\consonants\17\028_01.jpg,थ
./dataset/nhcd\consonants\17\028_02.jpg,थ
./dataset/nhcd\consonants\17\029_01.jpg,थ
./dataset/nhcd\consonants\17\030_01.jpg,थ
./dataset/nhcd\consonants\17\030_02.jpg,थ
./dataset/nhcd\consonants\17\032_01.jpg,थ
./dataset/nhcd\consonants\17\033_02.jpg,थ
./dataset/nhcd\consonants\17\034_01.jpg,थ
./dataset/nhcd\consonants\17\034_02.jpg,थ
./dataset/nhcd\consonants\17\035_01.jpg,थ
./dataset/nhcd\consonants\17\035_02.jpg,थ
./dataset/nhcd\consonants\17\036_01.jpg,थ
./dataset/nhcd\consonants\17\036_02.jpg,थ
./dataset/nhcd\consonants\17\037_01.jpg,थ
./dataset/nhcd\consonants\17\038_02.jpg,थ
./dataset/nhcd\consonants\17\039_01.jpg,थ
./dataset/nhcd\consonants\17\039_02.jpg,थ
./dataset/nhcd\consonants\17\040_01.jpg,थ
./dataset/nhcd\consonants\17\040_02.jpg,थ
./dataset/nhcd\consonants\17\041_01.jpg,थ
./dataset/nhcd\consonants\17\041_02.jpg,थ
./dataset/nhcd\consonants\17\042_01.jpg,थ
./dataset/nhcd\consonants\17\043_02.jpg,थ
./dataset/nhcd\consonants\17\044_01.jpg,थ
./dataset/nhcd\consonants\17\044_02.jpg,थ
./dataset/nhcd\consonants\17\045_01.jpg,थ
./dataset/nhcd\consonants\17\045_02.jpg,थ
./dataset/nhcd\consonants\17\047_01.jpg,थ
./dataset/nhcd\consonants\17\047_02.jpg,थ
./dataset/nhcd\consonants\18\001_01.jpg,द
./dataset/nhcd\consonants\18\002_02.jpg,द
./dataset/nhcd\consonants\18\004_01.jpg,द
./dataset/nhcd\consonants\18\004_02.jpg,द
./dataset/nhcd\consonants\18\005_01.jpg,द
./dataset/nhcd\consonants\18\005_02.jpg,द
./dataset/nhcd\consonants\18\006_01.jpg,द
./dataset/nhcd\consonants\18\006_02.jpg,द
./dataset/nhcd\consonants\18\007_01.jpg,द
./dataset/nhcd\consonants\18\008_02.jpg,द
./dataset/nhcd\consonants\18\010_01.jpg,द
./dataset/nhcd\consonants\18\010_02.jpg,द
./dataset/nhcd\consonants\18\011_01.jpg,द
./dataset/nhcd\consonants\18\011_02.jpg,द
./dataset/nhcd\consonants\18\012_01.jpg,द
./dataset/nhcd\consonants\18\012_02.jpg,द
./dataset/nhcd\consonants\18\013_01.jpg,द
./dataset/nhcd\consonants\18\014_02.jpg,द
./dataset/nhcd\consonants\18\015_01.jpg,द
./dataset/nhcd\consonants\18\015_02.jpg,द
./dataset/nhcd\consonants\18\016_01.jpg,द
./dataset/nhcd\consonants\18\016_02.jpg,द
./dataset/nhcd\consonants\18\017_01.jpg,द
./dataset/nhcd\consonants\18\017_02.jpg,द
./dataset/nhcd\consonants\18\018_01.jpg,द
./dataset/nhcd\consonants\18\019_02.jpg,द
./dataset/nhcd\consonants\18\020_01.jpg,द
./dataset/nhcd\consonants\18\020_02.jpg,द
./dataset/nhcd\consonants\18\022_01.jpg,द
./dataset/nhcd\consonants\18\022_02.jpg,द
./dataset/nhcd\consonants\18\023_01.jpg,द
./dataset/nhcd\consonants\18\023_02.jpg,द
./dataset/nhcd\consonants\18\024_01.jpg,द
./dataset/nhcd\consonants\18\025_02.jpg,द
./dataset/nhcd\consonants\18\027_01.jpg,द
./dataset/nhcd\consonants\18\027_02.jpg,द
./dataset/nhcd\consonants\18\028_01.jpg,द
./dataset/nhcd\consonants\18\028_02.jpg,द
./dataset/nhcd\consonants\18\029_01.jpg,द
./dataset/nhcd\consonants\18\030_01.jpg,द
./dataset/nhcd\consonants\18\030_02.jpg,द
./dataset/nhcd\consonants\18\033_01.jpg,द
./dataset/nhcd\consonants\18\033_02.jpg,द
./dataset/nhcd\consonants\18\034_01.jpg,द
./dataset/nhcd\consonants\18\034_02.jpg,द
./dataset/nhcd\consonants\18\035_01.jpg,द
./dataset/nhcd\consonants\18\035_02.jpg,द
./dataset/nhcd\consonants\18\036_01.jpg,द
./dataset/nhcd\consonants\18\036_02.jpg,द
./dataset/nhcd\consonants\18\038_01.jpg,द
./dataset/nhcd\consonants\18\038_02.jpg,द
./dataset/nhcd\consonants\18\039_01.jpg,द
./dataset/nhcd\consonants\18\039_02.jpg,द
./dataset/nhcd\consonants\18\040_01.jpg,द
./dataset/nhcd\consonants\18\040_02.jpg,द
./dataset/nhcd\consonants\18\041_01.jpg,द
./dataset/nhcd\consonants\18\041_02.jpg,द
./dataset/nhcd\consonants\18\043_01.jpg,द
./dataset/nhcd\consonants\18\043_02.jpg,द
./dataset/nhcd\consonants\18\044_01.jpg,द
./dataset/nhcd\consonants\18\044_02.jpg,द
./dataset/nhcd\consonants\18\045_01.jpg,द
./dataset/nhcd\consonants\18\045_02.jpg,द
./dataset/nhcd\consonants\18\047_01.jpg,द
./dataset/nhcd\consonants\18\047_02.jpg,द
./dataset/nhcd\consonants\19\002_01.jpg,ध
./dataset/nhcd\consonants\19\002_02.jpg,ध
./dataset/nhcd\consonants\19\004_01.jpg,ध
./dataset/nhcd\consonants\19\004_02.jpg,ध
./dataset/nhcd\consonants\19\005_01.jpg,ध
./dataset/nhcd\consonants\19\005_02.jpg,ध
./dataset/nhcd\consonants\19\006_01.jpg,ध
./dataset/nhcd\consonants\19\006_02.jpg,ध
./dataset/nhcd\consonants\19\008_01.jpg,ध
./dataset/nhcd\consonants\19\008_02.jpg,ध
./dataset/nhcd\consonants\19\010_01.jpg,ध
./dataset/nhcd\consonants\19\010_02.jpg,ध
./dataset/nhcd\consonants\19\011_01.jpg,ध
./dataset/nhcd\consonants\19\011_02.jpg,ध
./dataset/nhcd\consonants\19\012_01.jpg,ध
./dataset/nhcd\consonants\19\012_02.jpg,ध
./dataset/nhcd\consonants\19\014_01.jpg,ध
./dataset/nhcd\consonants\19\014_02.jpg,ध
./dataset/nhcd\consonants\19\015_01.jpg,ध
./dataset/nhcd\consonants\19\015_02.jpg,ध
